category,product name,location,price,overall rating,number sold,total review,customer rating,customer review,sentiment,emotion
body care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,Kab. Tangerang,79900,5,1957,930,5,"Seneng banget dapet best deal beli 2 gratis 1 gini. Produk dipastikan original. Pengemasan cepat, dan sangat aman krn selain masih dalam packaging plastik, masih ditambah extra protection pake bubble wrap tebel. Terus dikasih bonus susu 2 dus juga walau akhirnya harus kasih ke temen karena belum punya baby hehe. Overall thanks a lot seller! ??",1,love
body care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,Kab. Tangerang,79900,5,1957,930,5,"dabest lah pokokmya, pengiriman ke lampung cuma 3 hari. prosesnya jg gercep banget! Puas teruuuus, ngga pernah kecewa sm original source dari dulu, mantap??",1,love
body care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,Kab. Tangerang,79900,5,1957,930,5,"Baru co beberapa jam kemudian udah dipacking, pengiriman super cepet dan yang penting produk aman ga ada yang tumpah?ini sabun oke banget buat nyembuhin jerawat badan, plisss jangan discontinue yaaaaa. Mintnya seger bgtttt",1,love
body care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,Kab. Tangerang,79900,5,1957,930,5,suka banget sama original source yang mint,1,love
body care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,Kab. Tangerang,79900,5,1957,930,5,Pokoknya suka bgt lah ama sabun ini,1,love
body care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,Kota Tangerang,128600,4.9,2501,1173,1,delivery yang harus 2 karena twinpack tapi yg didelivery satu.. sampai harus buat komplain dan tidak dapat kompensasi apa2.. the first and the last belanja sini.. official store tapi kek gitu...,0,fear
body care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,Kota Tangerang,128600,4.9,2501,1173,1,"beli twinpack yg di kirim cm 1, mohon tanggung jawab nya ka... karena saya bayar dengan harga twinpack,",0,fear
body care,Whisper Pembalut Wanita Regular Flow 40's,Kota Jakarta Timur,50800,4.9,11700,4349,1,"Ini expiry date nya 2020? kok dijual. sayangnya aku ga ambil video unboxing nya. Soalnya yaa.. ga nyangka aja gitu. Judul tokonya official' store.. dan waktu check barcode, ga ada dong, ga keluar itemnya, beda dg produk satu lagi yg ke beli berbarengan.",0,fear
body care,Whisper Pembalut Wanita Regular Flow 40's,Kota Jakarta Timur,50800,4.9,11700,4349,1,lama banget sampainya. ga terlalu rekomen untuk beli. seminggu lebih sampainya.,0,fear
body care,Whisper Pembalut Wanita Regular Flow 40's,Kota Jakarta Timur,50800,4.9,11700,4349,1,"order dari tgl 26 Nov, baru sampai tgl 05 Dec ?? padahal order dari official store.. itupun setelah kemarin saya follow up sendiri ke ekspedisinya karena status Di toped Masih menunggu pick up paket sampai pun tidak dipacking dengan aman, hanya selembar plastik & basah kena hujan.. kapok ga berani lagi belanja disini??melulu ??, dichat ke penjual, yang balas sistem dan hanya info masih menunggu pick up.",0,fear
body care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,Kota Jakarta Selatan,193000,4.8,1362,585,1,"Nyesel setengah mati beli ni produk, beli gara2 liat ulasannya kok positif semua.. sumpah ini krim baunya ga enak banget, kalo boleh digambarkan baunya itu perpaduan antara muntahan bayi dan minyak nyong2 om2, iya separah itu.. ini yg pada kasi ulasan idungnya pada mati rasa ato gmn ya ?????? .. pengiriman sih cepat dan bagus, but sorry, the product is a nightmare + very pricey.. tau gini gw ttp beli wak doyok yg wanginya jauh lbh enak dan jauh lbh murah.. this cream is really2 not recommended!",0,fear
body care,Lux Hand Sanitizer Jasmine 50ml,Kab. Tangerang,29100,4.9,143400,5572,1,"Order 30pcs datangnya 29pcs. Ketahuan nya setelah dibongkar dan diberesin masuk ke kotak, ada satu kemasan 5 yg isinya cuma 4!!! Complain ditolak, krn gaada video unboxing.. Ternyata Unilever Official Account pun tak bisa dipercaya.. ??????",0,fear
body care,Lux Hand Sanitizer Jasmine 50ml,Kab. Tangerang,29100,4.9,143400,5572,1,"pertama liat flash salenya langsung beli. ndak buka deskripsi dulu. I mean Unilever official store gitu. ternyata, expirednya sisa 4 bulan lagi. padahal dulu beli hand sanitizer merek sebelah pas sale juga tapi expirednya masih lama. pantes ini cepet banget diproses. biasanya 2 Hari baru diproses. ini cuma jeda beberapa menit. pelajaran penting. jangan percaya brand????. tetep kudu baca review Dan deskripsi.",0,fear
body care,Lux Hand Sanitizer Jasmine 50ml,Kab. Tangerang,29100,4.9,143400,5572,1,"Saya membeli 20 item, dan yg saya terima hanya 10. sudah komplain tdk bisa karena memang saya video ulang dikarenakan video pertama tidak ke rekam.",0,fear
body care,Lux Hand Sanitizer Jasmine 50ml,Kab. Tangerang,29100,4.9,143400,5572,1,exp dekat padahal udah beli banyak buat di jual lagi... ini pengalaman klo harga miring mumer harus waspada .,0,fear
body care,Lux Hand Sanitizer Jasmine 50ml,Kab. Tangerang,29100,4.9,143400,5572,1,exp 26 april 2022 saya beli total kurang lebih 48pcs buat di jual lagi ... klo tau exp dekat g akan ambil .?? sudah ini dpt zonk segitu banyak mo dipakai sendiri g bakal habis sampai exp,0,fear
body care,Lux Hand Sanitizer Jasmine 50ml,Kab. Tangerang,29100,4.9,143400,5572,1,pesen 10 dikirim 4,0,fear
body care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,Kab. Tangerang,76900,4.9,10000,4973,1,"jangan mau beli disini.. kemasan nya jelek, barang sampai dalam keadaan pecah dan seller nya gk mau tanggung jawab",0,fear
body care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,Kab. Tangerang,76900,4.9,10000,4973,1,"sangat tidak recomanded, Harga promo tp masih tetap mahal dari toko sebelah bahkan lapak online lain nya. Official store mempermainkan harga ??, mau monopoli tokopedia ??",0,fear
body care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,Kab. Tangerang,76900,4.9,10000,4973,1,Sy pesan 1 shampoo dan 2 body wash. Yg sy terima hanya 2 body wash. Shampoo tdk sy terima. Salah sy tdk membuat video unboxing (karena percaya sj dgn seller official). Win win solution sy berikan bintang 1. Terima ksh,0,fear
body care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,Kota Jakarta Barat,381000,4.9,3517,1804,1,"saya beli L'oreal serioxyl nya, malah ga ada. yg datang malah giftnya aja..ini gmn sih official account lho padahal",0,fear
body care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,Kota Jakarta Barat,381000,4.9,3517,1804,1,packingan barangnya berantakan tdk rapi sm skali,0,fear
body care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,Kota Jakarta Barat,381000,4.9,3517,1804,1,"Cukup sy yg di rugikan , krn brg yg dtg sy tdk vidio in , orderan sy ada 3 Yg dtg cuma 2, tp gift dpt 3 Brg uda mahal , di komplen pun gak bs",0,fear
body care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,Kota Jakarta Barat,381000,4.9,3517,1804,1,Admin slow response. Konfirmasi ketersediaan barang lama sekali. Bonus gift yg dikirim juga ga sesuai,0,fear
body care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,Kota Jakarta Barat,381000,4.9,3517,1804,1,"dikasi bonus gratisan hair mask serie expert, tapi uda expire barangnya, pas dipake bikin kepala ketombean.. kl ga niat ngasih gratisan, mending ga usah sih drpd bikin rusak rambut orang",0,fear
body care,L'Oreal Paris Extraordinary Oil Gold,Kota Tangerang Selatan,112000,4.9,17400,7383,1,barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,0,fear
body care,L'Oreal Paris Extraordinary Oil Gold,Kota Tangerang Selatan,112000,4.9,17400,7383,1,"saya belum terima barang sampai tgl 26 pdhl diperkirakan sampai tanggal 23. status pengiriman sudah sampai di pembeli padahal belum, minta update 3 hari jawaban sama aja. saya minta uang saya kembali aja.",0,fear
body care,L'Oreal Paris Extraordinary Oil Gold,Kota Tangerang Selatan,112000,4.9,17400,7383,1,"Expirednya bulan 6 sekarang bulan 9 coba dikonfirmasi dulu habis kek gitu ga malu kah toko resmi, ambil pahalanya aja malas ongkir bolak balik??????",0,fear
body care,HMNS Perfume - Farhampton 100ml,Kota Jakarta Pusat,363000,4.9,10100,5925,1,Pengiriman pertama leak sampai isi habis dikirim barang pengganti masih leak parfum habis juga dua kali dapet botol kosong,0,fear
body care,L'Oreal Paris Extraordinary Oil Gold,Kota Tangerang Selatan,112000,4.9,17400,7383,1,barang tdk diterima. pengembalian dana tdk diterima. dan saya disuruh urus sendiri ke toped.,0,fear
body care,L'Oreal Paris Extraordinary Oil Gold,Kota Tangerang Selatan,112000,4.9,17400,7383,1,pesen 2 kok yg dateng cuma 1?tolong di cek ulang donk...,0,fear
body care,ADIDAS Get Ready Eau De Toilette 100ml,Kota Jakarta Utara,147000,4.9,3134,2071,1,"catatan: saya beli produk ini karna hadiahnya penting: hal yang perlu diperhatikan jika mengadakan hadiah/promo mesti transparan apakah hadiahnya atau tidak, apa lagi yang sangat disayangkan akun oficial store, dari pihak toko pedia juga mesti meninjau, apakah promosi ini transparan atau menjebak semoga tidak lagi yang kecewa seperti saya??",0,fear
body care,Hand Sanitizer Cair 1 Liter PURELIZER Aseptic 1L [ Izin KEMENKES RI ],Kota Tangerang Selatan,70000,4.9,9054,4663,1,Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,0,fear
body care,HMNS Perfume - Farhampton 100ml,Kota Jakarta Pusat,363000,4.9,9876,5757,1,"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",0,fear
body care,HMNS Perfume - Farhampton 100ml,Kota Jakarta Pusat,363000,4.9,9876,5757,1,parfum datang kondisi terbungkus rapi namun saya curiga kenapa tercium aromanya sampai keluar padahal belom dibuka sama sekali dari kardus luarnya. begitu saya buka kardus luar ternyata kardus dalamnya basah kemudian saya buka dan didalamnya isi parfum tinggal sedikit sekali.. saya tidak tahu yg bermasalah di oengemasan atau pengiriman. mohon bisa dievaluasi lagi terimakasih,0,fear
body care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,Kota Bekasi,39900,4.9,9645,4454,1,kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...,0,fear
body care,HMNS Perfume - Farhampton 100ml,Kota Jakarta Pusat,363000,4.9,10100,5925,1,parfum datang kondisi terbungkus rapi namun saya curiga kenapa tercium aromanya sampai keluar padahal belom dibuka sama sekali dari kardus luarnya. begitu saya buka kardus luar ternyata kardus dalamnya basah kemudian saya buka dan didalamnya isi parfum tinggal sedikit sekali.. saya tidak tahu yg bermasalah di oengemasan atau pengiriman. mohon bisa dievaluasi lagi terimakasih,0,fear
body care,HMNS Perfume - Farhampton 100ml,Kota Jakarta Pusat,363000,4.9,10100,5925,1,"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu..",0,fear
body care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,Kota Tangerang Selatan,100360,5,21000,8870,1,Baru pesan brg tdk sampai 20 menit kemudian mengajukan pembatalan malah ditolak. Padahal sy ingin memesan ulang krn salah menggunakan metode pembayaran. Pelayanan jelek sekali,0,fear
body care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,Kota Tangerang Selatan,100360,5,21000,8870,1,jangan beli produk di sini. tidak beres agen nya,0,fear
body care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,Kota Tangerang Selatan,100360,5,21000,8870,1,"Sdh claim percuma tidak ada prnggantian dan tgg jwb, pihak dettol blg kesalahan pengirim, dan byr insurance pun percuma tdk di ganti jg cape deh",0,fear
body care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,Kota Tangerang Selatan,100360,5,21000,8870,2,"official store sih bener, tapi begitu banyak komplen tentang packing, tetep masih di abaikan, berhubung barang nya Ok, ya masih ada yg mau beli, tolong para ATASAN perushaan ini, perhatikan bagian packingnya, jangan cuman asal packing,",0,fear
party supplies and craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S023,Kota Jakarta Utara,1498,4.9,13600,291,5,Mantap sesuai deskripsi. Terimakasih,1,happy
party supplies and craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S024,Kota Jakarta Utara,1498,4.9,13600,291,5,sesuai order n deskripsi,1,happy
party supplies and craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S025,Kota Jakarta Utara,1498,4.9,13600,291,5,"balonnya cakep, gampang ditiup juga thx seller",1,happy
party supplies and craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S026,Kota Jakarta Utara,1498,4.9,13600,291,5,pesanan sdh mendarat..kualitas barang bagus...pengiriman cepat,1,happy
party supplies and craft,BALON FOIL ASTRONOT UFO GALAXY SERIES HAPPY BIRTHDAY PESTA MURAH - B0569 UFO,Kota Jakarta Utara,6880,4.8,404,56,5,terimakasih,1,happy
party supplies and craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,Kota Tangerang,12900,4.7,3930,395,5,bagus . packing aman,1,happy
party supplies and craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,Kota Tangerang,12900,4.7,3930,395,5,"Bagus kotaknya, harga nya murah.. Pengiriman cepet...",1,happy
party supplies and craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,Kota Tangerang,12900,4.7,3930,395,5,Barang yg di pesan sesuai dan packing rapi,1,happy
party supplies and craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,Kota Jakarta Utara,499,4.8,9969,794,5,"bagus, bisa nempel di kayu",1,happy
party supplies and craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,Kota Jakarta Utara,499,4.8,9969,794,5,"Barang ori, harga murah, seller fast response, ramah, dan barang cepat sampai.",1,happy
party supplies and craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,Kota Jakarta Utara,499,4.8,9969,794,5,"Pengiriman cepat, packing aman, barang bagus sesuai deskripsi, terimakasih",1,happy
party supplies and craft,Kardus untuk keamanan packing,Kota Surabaya,1030,4.8,8490,3864,5,Barang diterima sesuai pesanan,1,happy
party supplies and craft,Kardus untuk keamanan packing,Kota Surabaya,1030,4.8,8490,3864,5,"produk sesuai deskripsi, seller ramah & barang langsung dikirim",1,happy
party supplies and craft,Kardus untuk keamanan packing,Kota Surabaya,1030,4.8,8490,3864,5,"thx Gan,barang sampai dengan selamat",1,happy
party supplies and craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,Kota Jakarta Utara,15999,4.8,3491,875,5,barang sesuai pesanan,1,happy
party supplies and craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,Kota Jakarta Utara,15999,4.8,3491,875,5,Pengiriman tepat waktu. Kondisi paket dan barang diterima dalam kondisi baik. Sudah dicoba dan berfungsi dengan baik. Terima kasih & Sukses selalu.,1,happy
party supplies and craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,Kota Jakarta Utara,15999,4.8,3491,875,5,sdah sampai.. brang normal sesuai deskripsi.. pengiriman cepat..,1,happy
party supplies and craft,PAKET properti foto / set aestetik photo produk / props foto SAF,Kota Tangerang Selatan,32725,4.9,280,103,5,mantap barang nyaa aman alhamdulillah,1,happy
party supplies and craft,PAKET properti foto / set aestetik photo produk / props foto SAF,Kota Tangerang Selatan,32725,4.9,280,103,5,bagus dan puas,1,happy
party supplies and craft,PAKET properti foto / set aestetik photo produk / props foto SAF,Kota Tangerang Selatan,32725,4.9,280,103,5,bagus reseller gercep bgt,1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,Pengiriman cepat dan barang diterima dalam kondisi baik,1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,barang sudah sampai dg selamat..packaging rapi..3-4 hari dari proses pemesanan sampai tiba di Malang..terima kasih ??,1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,"Kualitas mantap, pengiriman sangat cepat. Luar biasa..",1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,"lilinnya bagus, tidak berbau & tahan s/d 5 jam",1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,barang saya terima dgn baik dan benar dan tepat waktu,1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,packing nya rapi. brg pesanan dlm keadaan baik,1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,packaging rapi shg lilin datang tetap utuh response penjual cpt,1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,"Barang diterima dgn aman, respon cepat, paking rapi, waktu pengiriman lebih cepat dr jadwal. Makasih.",1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,"mantab, lilinya sesuai makasih ya",1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,"Produk sesuai, respon cepat, pengiriman cepat",1,happy
party supplies and craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,Kota Jakarta Barat,68000,4.9,601,209,5,produk bagus. paking aman rapi. respon kirim cepat.,1,happy
party supplies and craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",Kota Jakarta Barat,349,5,40300,126,5,brg di trima dgn baik n respon cepat tks,1,happy
party supplies and craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",Kota Jakarta Barat,349,5,40300,126,5,"Bagus, cepat, packaging aman ??",1,happy
party supplies and craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",Kota Jakarta Barat,349,5,40300,126,5,barang sesuai Terima kasih,1,happy
party supplies and craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",Kota Jakarta Barat,349,5,40300,126,5,produk sangat baik dan pengemasan rapi,1,happy
party supplies and craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",Kota Jakarta Barat,349,5,40300,126,5,"Barang sesuai, Terima kasih",1,happy
party supplies and craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,Kota Bekasi,13500,4.9,19600,1410,5,Mantap respon cepat bgt... lebih cepat dari estimasinya,1,happy
party supplies and craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,Kota Bekasi,13500,4.9,19600,1410,5,Mantap barang sesuai pesanan,1,happy
